hex_id,habitat,dominant_category,dominant_pct
8729a445cffffff,Urban,Disturbed or Developed Areas,0.9016597660784844
8729a445dffffff,Urban,Disturbed or Developed Areas,0.6056893640101327
8729a445effffff,Urban,Disturbed or Developed Areas,0.735125364512381
8729a4460ffffff,Chaparral,Scrub and Chaparral,0.8561863003944158
8729a4461ffffff,Chaparral,Scrub and Chaparral,0.975294793743466
8729a4462ffffff,Chaparral,Scrub and Chaparral,0.899644640684082
8729a4463ffffff,Chaparral,Scrub and Chaparral,0.763477068765019
8729a4464ffffff,Mixed,Scrub and Chaparral,0.486192234000278
8729a4465ffffff,Chaparral,Scrub and Chaparral,0.8185529265977025
8729a4466ffffff,Chaparral,Scrub and Chaparral,0.7285191707466133
8729a4468ffffff,Chaparral,Scrub and Chaparral,0.6550351355699303
8729a4469ffffff,Chaparral,Scrub and Chaparral,0.6132924396621262
8729a446affffff,Chaparral,Scrub and Chaparral,0.7329373509224234
8729a446bffffff,Chaparral,Scrub and Chaparral,0.6988437804410877
8729a446cffffff,Mixed,Coastal Sage Scrub,0.4599549937389671
8729a446dffffff,Chaparral,Coastal Sage Scrub,0.6576993396908403
8729a446effffff,Chaparral,Scrub and Chaparral,0.9873609533150958
8729a4470ffffff,Chaparral,Scrub and Chaparral,0.5759216906506609
8729a4471ffffff,Chaparral,Scrub and Chaparral,0.8419034168841967
8729a4472ffffff,Chaparral,Scrub and Chaparral,0.7963585934976837
8729a4473ffffff,Chaparral,Scrub and Chaparral,0.868738996625048
8729a4474ffffff,Chaparral,Scrub and Chaparral,0.6781606012502797
8729a4475ffffff,Mixed,Scrub and Chaparral,0.4633056694050147
8729a4476ffffff,Chaparral,Scrub and Chaparral,0.8053270936717506
8729a4480ffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.6547754489736073
8729a4481ffffff,Other,Forest,0.9205111448309887
8729a4482ffffff,Chaparral,Scrub and Chaparral,0.944498852950967
8729a4483ffffff,Mixed,Forest,0.5474409499202053
8729a4484ffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.767792636329471
8729a4485ffffff,Other,Forest,0.5930867524923906
8729a4486ffffff,Chaparral,Scrub and Chaparral,0.8028917078889101
8729a4488ffffff,Other,Forest,0.672283184602847
8729a4489ffffff,Mixed,Woodland,0.43958473846246743
8729a448affffff,Other,Forest,0.7394800534414645
8729a448bffffff,Other,Forest,0.6141791475609328
8729a448cffffff,Other,Forest,0.7561720996032919
8729a448dffffff,Mixed,Forest,0.5100538022708437
8729a448effffff,Other,Forest,0.7746184777741028
8729a4490ffffff,Chaparral,Scrub and Chaparral,0.9881774399744135
8729a4491ffffff,Chaparral,Scrub and Chaparral,0.997203987229341
8729a4492ffffff,Chaparral,Scrub and Chaparral,0.7577682105333813
8729a4493ffffff,Chaparral,Scrub and Chaparral,0.9996097040046019
8729a4494ffffff,Chaparral,Scrub and Chaparral,0.9798244751150949
8729a4495ffffff,Chaparral,Scrub and Chaparral,0.9771092997065033
8729a4496ffffff,Chaparral,Scrub and Chaparral,0.9304101241911482
8729a4498ffffff,Chaparral,Scrub and Chaparral,0.9354346530893343
8729a4499ffffff,Chaparral,Scrub and Chaparral,0.830118483414683
8729a449affffff,Chaparral,Scrub and Chaparral,0.8798581422060466
8729a449bffffff,Chaparral,Scrub and Chaparral,0.7064361153644215
8729a449cffffff,Chaparral,Scrub and Chaparral,0.9716463204285783
8729a449dffffff,Chaparral,Scrub and Chaparral,0.6668232958715978
8729a449effffff,Chaparral,Scrub and Chaparral,0.9917220228342741
8729a44a0ffffff,Other,Forest,0.7689814967956793
8729a44a1ffffff,Chaparral,Scrub and Chaparral,0.6594739874646455
8729a44a2ffffff,Chaparral,Scrub and Chaparral,0.826325891899792
8729a44a3ffffff,Mixed,Forest,0.45130955403881906
8729a44a4ffffff,Mixed,Scrub and Chaparral,0.5078554936517116
8729a44a5ffffff,Chaparral,Scrub and Chaparral,0.8124383497890638
8729a44a6ffffff,Mixed,Scrub and Chaparral,0.4222806012001628
8729a44a8ffffff,Other,Forest,0.6536778977339539
8729a44a9ffffff,Mixed,Coastal Sage Scrub,0.33726585363607714
8729a44aaffffff,Other,Forest,0.7500670061128806
8729a44abffffff,Other,Forest,0.6218850008658459
8729a44acffffff,Mixed,Scrub and Chaparral,0.48641974413414213
8729a44adffffff,Mixed,Woodland,0.46169439532360523
8729a44aeffffff,Other,Forest,0.8442150066756502
8729a44b0ffffff,Chaparral,Scrub and Chaparral,0.7857554826012522
8729a44b1ffffff,Chaparral,Scrub and Chaparral,0.8821943926539568
8729a44b2ffffff,Chaparral,Scrub and Chaparral,0.9817683146230544
8729a44b3ffffff,Chaparral,Scrub and Chaparral,0.9404037763317976
8729a44b4ffffff,Chaparral,Scrub and Chaparral,0.6692438916789781
8729a44b5ffffff,Chaparral,Scrub and Chaparral,0.8280269566569439
8729a44b6ffffff,Chaparral,Scrub and Chaparral,0.9006970059043209
8729a44c0ffffff,Mixed,Scrub and Chaparral,0.5162468104063062
8729a44c1ffffff,Chaparral,Scrub and Chaparral,0.7181220873941855
8729a44c2ffffff,Mixed,Scrub and Chaparral,0.48773252067730566
8729a44c3ffffff,Chaparral,Scrub and Chaparral,0.8404066558550847
8729a44c4ffffff,Mixed,Scrub and Chaparral,0.4591136389915876
8729a44c5ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.3627731391871381
8729a44c6ffffff,Mixed,Coastal Sage Scrub,0.33244768350629034
8729a44c8ffffff,Chaparral,Scrub and Chaparral,0.6918628698211354
8729a44c9ffffff,Chaparral,Scrub and Chaparral,0.8155556567003304
8729a44caffffff,Mixed,Woodland,0.5349687022317061
8729a44cbffffff,Other,Woodland,0.5527281113864151
8729a44ccffffff,Mixed,Scrub and Chaparral,0.40323768745318356
8729a44cdffffff,Chaparral,Scrub and Chaparral,0.8124022511959558
8729a44ceffffff,Chaparral,Scrub and Chaparral,0.7178545461508771
8729a44d0ffffff,Other,Woodland,0.6452258472850351
8729a44d1ffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.6906393415199742
8729a44d2ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.36109270424095896
8729a44d3ffffff,Other,Woodland,0.692149015761635
8729a44d4ffffff,Mixed,Woodland,0.5441227926020253
8729a44d5ffffff,Mixed,Scrub and Chaparral,0.4036746239161137
8729a44d6ffffff,Mixed,Woodland,0.3555857632766687
8729a44d8ffffff,Other,Woodland,0.7054383659739253
8729a44d9ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.5164405300485541
8729a44daffffff,Other,Woodland,0.5644806427983833
8729a44dbffffff,Other,Woodland,0.6847986394814116
8729a44dcffffff,Mixed,Woodland,0.45227704263134005
8729a44ddffffff,Chaparral,Scrub and Chaparral,0.5782827915715397
8729a44deffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.6464684753843709
8729a44e0ffffff,Chaparral,Scrub and Chaparral,0.6775915200010475
8729a44e1ffffff,Chaparral,Scrub and Chaparral,0.8622030508045636
8729a44e2ffffff,Chaparral,Coastal Sage Scrub,0.7622601027780228
8729a44e3ffffff,Mixed,Scrub and Chaparral,0.4433841516332286
8729a44e4ffffff,Chaparral,Scrub and Chaparral,0.7302227489522636
8729a44e5ffffff,Chaparral,Scrub and Chaparral,0.6245443331828459
8729a44e6ffffff,Chaparral,Coastal Sage Scrub,0.7212497007606931
8729a44e8ffffff,Mixed,Scrub and Chaparral,0.3078192147049222
8729a44e9ffffff,Chaparral,Scrub and Chaparral,0.6391769123701744
8729a44eaffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.31383616951346277
8729a44ebffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.4003671620830036
8729a44ecffffff,Chaparral,Scrub and Chaparral,0.7362839614818523
8729a44edffffff,Chaparral,Scrub and Chaparral,0.5698766196064723
8729a44eeffffff,Chaparral,Scrub and Chaparral,0.597133335491388
8729a44f0ffffff,Other,Woodland,0.7239178969099594
8729a44f1ffffff,Mixed,Coastal Sage Scrub,0.4655733941036559
8729a44f2ffffff,Other,Woodland,0.7460664819847737
8729a44f3ffffff,Mixed,Scrub and Chaparral,0.4409170278069307
8729a44f4ffffff,Mixed,Scrub and Chaparral,0.4402256818711078
8729a44f5ffffff,Chaparral,Coastal Sage Scrub,0.6679512625828091
8729a44f6ffffff,Other,Woodland,0.6205982184189289
8729a4500ffffff,Chaparral,Scrub and Chaparral,0.8367718307125802
8729a4501ffffff,Chaparral,Scrub and Chaparral,0.8752999209428872
8729a4502ffffff,Chaparral,Scrub and Chaparral,0.783771096604996
8729a4503ffffff,Chaparral,Scrub and Chaparral,0.818928043295598
8729a4504ffffff,Chaparral,Scrub and Chaparral,0.8962965697833186
8729a4505ffffff,Chaparral,Scrub and Chaparral,0.7105715880614225
8729a4506ffffff,Chaparral,Scrub and Chaparral,0.9804672718006439
8729a4508ffffff,Chaparral,Scrub and Chaparral,0.6396201972547103
8729a4509ffffff,Mixed,Disturbed or Developed Areas,0.4101590505610256
8729a450affffff,Mixed,Disturbed or Developed Areas,0.3878411848351821
8729a450bffffff,Urban,Disturbed or Developed Areas,0.7465238391849258
8729a450cffffff,Chaparral,Scrub and Chaparral,0.8171282845741825
8729a450dffffff,Chaparral,Scrub and Chaparral,0.8388960620520531
8729a450effffff,Chaparral,Scrub and Chaparral,0.858129374102131
8729a4510ffffff,Chaparral,Scrub and Chaparral,0.9297840087920108
8729a4511ffffff,Chaparral,Scrub and Chaparral,0.8061713917952995
8729a4512ffffff,Chaparral,Scrub and Chaparral,0.9001048025781314
8729a4513ffffff,Chaparral,Scrub and Chaparral,0.6637860951064182
8729a4514ffffff,Chaparral,Scrub and Chaparral,0.8842183095548442
8729a4515ffffff,Chaparral,Scrub and Chaparral,0.7040928165847672
8729a4516ffffff,Chaparral,Scrub and Chaparral,0.9570461473941564
8729a4518ffffff,Chaparral,Scrub and Chaparral,0.9157212008003605
8729a4519ffffff,Chaparral,Scrub and Chaparral,0.626505334039947
8729a451affffff,Chaparral,Scrub and Chaparral,0.8845624612264292
8729a451bffffff,Mixed,Scrub and Chaparral,0.49055889676761794
8729a451cffffff,Chaparral,Scrub and Chaparral,0.9413108731018547
8729a451dffffff,Chaparral,Scrub and Chaparral,0.8915626287014258
8729a451effffff,Chaparral,Scrub and Chaparral,0.8056574299219692
8729a4520ffffff,Chaparral,Scrub and Chaparral,0.6297871888117861
8729a4521ffffff,Chaparral,Scrub and Chaparral,0.6173251280921956
8729a4522ffffff,Chaparral,Scrub and Chaparral,0.9054806539686165
8729a4523ffffff,Chaparral,Scrub and Chaparral,0.6214838457302019
8729a4524ffffff,Chaparral,Scrub and Chaparral,0.7114303023359545
8729a4525ffffff,Chaparral,Scrub and Chaparral,0.6387895521564552
8729a4526ffffff,Chaparral,Scrub and Chaparral,0.7785017335624909
8729a4528ffffff,Chaparral,Scrub and Chaparral,0.7402483295108565
8729a4529ffffff,Chaparral,Scrub and Chaparral,0.8983396601350875
8729a452affffff,Chaparral,Scrub and Chaparral,0.7986284244711228
8729a452bffffff,Chaparral,Scrub and Chaparral,0.8672081670813072
8729a452cffffff,Chaparral,Scrub and Chaparral,0.5772410488903869
8729a452dffffff,Chaparral,Scrub and Chaparral,0.6370517310052697
8729a452effffff,Chaparral,Scrub and Chaparral,0.7485855521457806
8729a4530ffffff,Chaparral,Scrub and Chaparral,0.8306817822575229
8729a4531ffffff,Chaparral,Scrub and Chaparral,0.7554601636815143
8729a4532ffffff,Chaparral,Scrub and Chaparral,0.9687689566105692
8729a4533ffffff,Chaparral,Scrub and Chaparral,0.8770552413503312
8729a4534ffffff,Chaparral,Scrub and Chaparral,0.8393823906721358
8729a4535ffffff,Chaparral,Scrub and Chaparral,0.762833319737749
8729a4536ffffff,Chaparral,Scrub and Chaparral,0.8834905600479749
8729a4540ffffff,Urban,Disturbed or Developed Areas,0.7366333714934145
8729a4541ffffff,Urban,Disturbed or Developed Areas,0.80806267452792
8729a4542ffffff,Urban,Disturbed or Developed Areas,0.6246824181266899
8729a4543ffffff,Urban,Disturbed or Developed Areas,0.5634566180467236
8729a4544ffffff,Mixed,Disturbed or Developed Areas,0.4694735660127937
8729a4545ffffff,Urban,Disturbed or Developed Areas,0.910616509494512
8729a4546ffffff,Mixed,Scrub and Chaparral,0.4833898039676495
8729a4548ffffff,Urban,Disturbed or Developed Areas,0.776588036508986
8729a4549ffffff,Mixed,Coastal Sage Scrub,0.5000534537679536
8729a454affffff,Mixed,Disturbed or Developed Areas,0.405095478118014
8729a454bffffff,Mixed,Disturbed or Developed Areas,0.5032533382524758
8729a454cffffff,Urban,Disturbed or Developed Areas,0.7801024469381608
8729a454dffffff,Urban,Disturbed or Developed Areas,0.6507407269846701
8729a454effffff,Urban,Disturbed or Developed Areas,0.7535422954053047
8729a4550ffffff,Chaparral,Scrub and Chaparral,0.8262510948170868
8729a4551ffffff,Urban,Disturbed or Developed Areas,0.6596932914044363
8729a4552ffffff,Mixed,Scrub and Chaparral,0.45287159617916667
8729a4553ffffff,Mixed,Disturbed or Developed Areas,0.5429608145419299
8729a4554ffffff,Mixed,Scrub and Chaparral,0.4105855260785303
8729a4555ffffff,Chaparral,Scrub and Chaparral,0.5990689948900179
8729a4556ffffff,Urban,Disturbed or Developed Areas,0.668926660986437
8729a4558ffffff,Chaparral,Scrub and Chaparral,0.6422330199003693
8729a4559ffffff,Chaparral,Scrub and Chaparral,0.8843145909322481
8729a455affffff,Chaparral,Scrub and Chaparral,0.6118051429553617
8729a455bffffff,Chaparral,Scrub and Chaparral,0.8574389148512891
8729a455cffffff,Mixed,Disturbed or Developed Areas,0.4319454512323639
8729a455dffffff,Mixed,Coastal Sage Scrub,0.5083368921885573
8729a455effffff,Mixed,Coastal Sage Scrub,0.3237038244309099
8729a4560ffffff,Urban,Disturbed or Developed Areas,0.9440143841284304
8729a4561ffffff,Urban,Disturbed or Developed Areas,0.9731966180701557
8729a4562ffffff,Urban,Disturbed or Developed Areas,0.7109912459770277
8729a4563ffffff,Urban,Disturbed or Developed Areas,0.9835081989666153
8729a4564ffffff,Urban,Disturbed or Developed Areas,0.8050319091196009
8729a4565ffffff,Urban,Disturbed or Developed Areas,0.9186580065550355
8729a4566ffffff,Mixed,Coastal Sage Scrub,0.4864554790179212
8729a4568ffffff,Urban,Disturbed or Developed Areas,0.9793248357748173
8729a4569ffffff,Urban,Disturbed or Developed Areas,0.8542480062504809
8729a456affffff,Urban,Disturbed or Developed Areas,0.7174682357813729
8729a456bffffff,Urban,Disturbed or Developed Areas,0.8224410240542912
8729a456cffffff,Urban,Disturbed or Developed Areas,0.9884753164426016
8729a456dffffff,Urban,Disturbed or Developed Areas,0.854414574520579
8729a456effffff,Urban,Disturbed or Developed Areas,0.9943059024699124
8729a4570ffffff,Mixed,Coastal Sage Scrub,0.4733773675736705
8729a4571ffffff,Mixed,Coastal Sage Scrub,0.5361222851263227
8729a4572ffffff,Mixed,Coastal Sage Scrub,0.3698877154863091
8729a4573ffffff,Mixed,Coastal Sage Scrub,0.47239527733207326
8729a4574ffffff,Mixed,Coastal Sage Scrub,0.44417805570326163
8729a4575ffffff,Chaparral,Coastal Sage Scrub,0.5592217426618598
8729a4576ffffff,Chaparral,Scrub and Chaparral,0.5710276401971137
8729a4580ffffff,Chaparral,Scrub and Chaparral,0.7559746706475194
8729a4581ffffff,Chaparral,Scrub and Chaparral,0.7640182096720214
8729a4582ffffff,Chaparral,Scrub and Chaparral,0.8368410072897582
8729a4583ffffff,Chaparral,Scrub and Chaparral,0.6334364200809696
8729a4584ffffff,Chaparral,Scrub and Chaparral,0.7651252268146982
8729a4585ffffff,Chaparral,Scrub and Chaparral,0.5867696898947489
8729a4586ffffff,Mixed,Scrub and Chaparral,0.4714572964263292
8729a4588ffffff,Chaparral,Scrub and Chaparral,0.885461576407051
8729a4589ffffff,Chaparral,Scrub and Chaparral,0.7872996359243972
8729a458affffff,Chaparral,Scrub and Chaparral,0.7654791902311727
8729a458bffffff,Chaparral,Scrub and Chaparral,0.8776548775879848
8729a458cffffff,Mixed,Scrub and Chaparral,0.4535279735590584
8729a458dffffff,Mixed,Scrub and Chaparral,0.41979120340709203
8729a458effffff,Chaparral,Scrub and Chaparral,0.7871735110076631
8729a4590ffffff,Chaparral,Scrub and Chaparral,0.7119580671049793
8729a4591ffffff,Chaparral,Scrub and Chaparral,0.9042021017252012
8729a4592ffffff,Other,Forest,0.6222840644564913
8729a4593ffffff,Chaparral,Scrub and Chaparral,0.9356574611207908
8729a4594ffffff,Chaparral,Scrub and Chaparral,0.8645766265574126
8729a4595ffffff,Chaparral,Scrub and Chaparral,0.9401404069121548
8729a4596ffffff,Mixed,Forest,0.5416255334878781
8729a4598ffffff,Mixed,Scrub and Chaparral,0.4254127318707116
8729a4599ffffff,Mixed,Scrub and Chaparral,0.44089082842102423
8729a459affffff,Chaparral,Scrub and Chaparral,0.9736392577699684
8729a459bffffff,Mixed,Scrub and Chaparral,0.47046980105416136
8729a459cffffff,Chaparral,Scrub and Chaparral,0.9618483216699479
8729a459dffffff,Chaparral,Scrub and Chaparral,0.7112092814563691
8729a459effffff,Chaparral,Scrub and Chaparral,0.9855499785507535
8729a45a0ffffff,Chaparral,Scrub and Chaparral,0.6819539528188633
8729a45a1ffffff,Chaparral,Scrub and Chaparral,0.9434419659269456
8729a45a2ffffff,Chaparral,Scrub and Chaparral,0.7064692945300362
8729a45a3ffffff,Chaparral,Scrub and Chaparral,0.9160824948251722
8729a45a4ffffff,Chaparral,Scrub and Chaparral,0.6365820734168741
8729a45a5ffffff,Chaparral,Scrub and Chaparral,0.89412632389518
8729a45a6ffffff,Mixed,Scrub and Chaparral,0.4608530386366812
8729a45a8ffffff,Chaparral,Scrub and Chaparral,0.6038786636001406
8729a45a9ffffff,Chaparral,Scrub and Chaparral,0.8749704775239452
8729a45aaffffff,Mixed,Scrub and Chaparral,0.5275378375907401
8729a45abffffff,Chaparral,Scrub and Chaparral,0.7364295952029388
8729a45acffffff,Chaparral,Scrub and Chaparral,0.8218651861557621
8729a45adffffff,Chaparral,Scrub and Chaparral,0.694406961663614
8729a45aeffffff,Chaparral,Scrub and Chaparral,0.6131169579015916
8729a45b0ffffff,Chaparral,Scrub and Chaparral,0.8910469362857063
8729a45b1ffffff,Chaparral,Scrub and Chaparral,0.7430100327948358
8729a45b2ffffff,Chaparral,Scrub and Chaparral,0.8045670933186794
8729a45b3ffffff,Chaparral,Scrub and Chaparral,0.7581104764269279
8729a45b4ffffff,Chaparral,Scrub and Chaparral,0.9093908734962977
8729a45b5ffffff,Chaparral,Scrub and Chaparral,0.667887002844015
8729a45b6ffffff,Chaparral,Scrub and Chaparral,0.9135864870674
8729a4600ffffff,Mixed,Agriculture,0.5116380923576743
8729a4601ffffff,Mixed,Agriculture,0.4554434180103686
8729a4602ffffff,Mixed,Scrub and Chaparral,0.356998433577174
8729a4603ffffff,Mixed,Disturbed or Developed Areas,0.4289719907622051
8729a4604ffffff,Mixed,Scrub and Chaparral,0.39097294111263425
8729a4605ffffff,Mixed,Scrub and Chaparral,0.4649448107119323
8729a4606ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.20852232496211884
8729a4608ffffff,Mixed,Agriculture,0.5265101622181363
8729a4609ffffff,Other,Agriculture,0.5543633737469656
8729a460affffff,Mixed,Agriculture,0.4351673132176602
8729a460bffffff,Other,Agriculture,0.6307708195879993
8729a460cffffff,Mixed,Agriculture,0.3734671973085959
8729a460dffffff,Mixed,Agriculture,0.4443392414507503
8729a460effffff,Mixed,Agriculture,0.3916861559810517
8729a4610ffffff,Mixed,Disturbed or Developed Areas,0.39321086356344914
8729a4611ffffff,Mixed,Disturbed or Developed Areas,0.42439485871585814
8729a4612ffffff,Chaparral,Scrub and Chaparral,0.78765386629206
8729a4613ffffff,Mixed,Agriculture,0.3449419623251326
8729a4614ffffff,Other,Agriculture,0.6421388848017567
8729a4615ffffff,Mixed,Disturbed or Developed Areas,0.4422879499195189
8729a4616ffffff,Mixed,Scrub and Chaparral,0.30851642914180133
8729a4618ffffff,Other,Agriculture,0.8205371847996832
8729a4619ffffff,Other,Agriculture,0.683389621908676
8729a461affffff,Other,Agriculture,0.664874427407007
8729a461bffffff,Mixed,Scrub and Chaparral,0.4495995493159934
8729a461cffffff,Mixed,Agriculture,0.4337118651805175
8729a461dffffff,Mixed,Agriculture,0.5067213790567588
8729a461effffff,Urban,Disturbed or Developed Areas,0.5712663968489771
8729a4620ffffff,Urban,Disturbed or Developed Areas,0.6251393430810605
8729a4621ffffff,Mixed,Disturbed or Developed Areas,0.27813271156695235
8729a4622ffffff,Chaparral,Scrub and Chaparral,0.556367003980292
8729a4623ffffff,Mixed,Scrub and Chaparral,0.4170405992772249
8729a4624ffffff,Urban,Disturbed or Developed Areas,0.8222759091532679
8729a4625ffffff,Mixed,Disturbed or Developed Areas,0.45366147083498953
8729a4626ffffff,Mixed,Agriculture,0.3109294276150546
8729a4628ffffff,Chaparral,Scrub and Chaparral,0.5557843073133171
8729a4629ffffff,Mixed,Agriculture,0.40570396478541126
8729a462affffff,Mixed,Disturbed or Developed Areas,0.45952835597782254
8729a462bffffff,Mixed,Coastal Sage Scrub,0.3514155973732192
8729a462cffffff,Chaparral,Scrub and Chaparral,0.6368800299826084
8729a462dffffff,Chaparral,Scrub and Chaparral,0.5688357269168061
8729a462effffff,Mixed,Disturbed or Developed Areas,0.4789953513298093
8729a4630ffffff,Chaparral,Scrub and Chaparral,0.6482582576881301
8729a4631ffffff,Mixed,Disturbed or Developed Areas,0.363352803955058
8729a4632ffffff,Mixed,Scrub and Chaparral,0.42489732564854843
8729a4633ffffff,Mixed,Scrub and Chaparral,0.3189208375393585
8729a4634ffffff,Chaparral,Scrub and Chaparral,0.5622273985321378
8729a4635ffffff,Mixed,Scrub and Chaparral,0.49862323863038044
8729a4636ffffff,Chaparral,Scrub and Chaparral,0.6545115254342769
8729a4640ffffff,Urban,Disturbed or Developed Areas,0.7007551171535248
8729a4641ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.41701027458638146
8729a4642ffffff,Urban,Disturbed or Developed Areas,0.8265711247854157
8729a4643ffffff,Urban,Disturbed or Developed Areas,0.627537682204398
8729a4644ffffff,Mixed,Disturbed or Developed Areas,0.4281121346841634
8729a4645ffffff,Mixed,Disturbed or Developed Areas,0.5243498037764864
8729a4646ffffff,Mixed,Disturbed or Developed Areas,0.5209623441909822
8729a4648ffffff,Mixed,Coastal Sage Scrub,0.45380115019051864
8729a4649ffffff,Mixed,Coastal Sage Scrub,0.5172025797356329
8729a464affffff,Mixed,Disturbed or Developed Areas,0.5015880358198996
8729a464bffffff,Mixed,Coastal Sage Scrub,0.4475160280592467
8729a464cffffff,Chaparral,Coastal Sage Scrub,0.5655207721407718
8729a464dffffff,Chaparral,Coastal Sage Scrub,0.6787577759031245
8729a464effffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.599497233082595
8729a4650ffffff,Mixed,Disturbed or Developed Areas,0.3592644469932104
8729a4651ffffff,Mixed,Disturbed or Developed Areas,0.5105416093899142
8729a4652ffffff,Mixed,Agriculture,0.39336649039438
8729a4653ffffff,Mixed,Disturbed or Developed Areas,0.47398727698115645
8729a4654ffffff,Mixed,Agriculture,0.37484172922321085
8729a4655ffffff,Mixed,Disturbed or Developed Areas,0.3447709278368846
8729a4656ffffff,Mixed,Agriculture,0.3103972397050429
8729a4658ffffff,Urban,Disturbed or Developed Areas,0.8137810470855077
8729a4659ffffff,Urban,Disturbed or Developed Areas,0.8502461710975096
8729a465affffff,Mixed,Disturbed or Developed Areas,0.5251561039900202
8729a465bffffff,Mixed,Disturbed or Developed Areas,0.42347452321784784
8729a465cffffff,Urban,Disturbed or Developed Areas,0.6661681244224927
8729a465dffffff,Urban,Disturbed or Developed Areas,0.8410767070195884
8729a465effffff,Mixed,Disturbed or Developed Areas,0.4910225958923869
8729a4660ffffff,Mixed,Agriculture,0.45301398697333745
8729a4661ffffff,Urban,Disturbed or Developed Areas,0.5927963817264688
8729a4662ffffff,Mixed,Agriculture,0.5476938924470564
8729a4663ffffff,Other,Agriculture,0.8223500739173099
8729a4664ffffff,Urban,Disturbed or Developed Areas,0.6765530913562555
8729a4665ffffff,Urban,Disturbed or Developed Areas,0.6557694865503325
8729a4666ffffff,Urban,Disturbed or Developed Areas,0.5871360578958356
8729a4668ffffff,Urban,Disturbed or Developed Areas,0.576325639671877
8729a4669ffffff,Mixed,Disturbed or Developed Areas,0.3331813692752049
8729a466affffff,Chaparral,Coastal Sage Scrub,0.7026170584305538
8729a466bffffff,Mixed,Coastal Sage Scrub,0.324133085704442
8729a466cffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.5547474616615149
8729a466dffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.6100411653794503
8729a466effffff,Mixed,Coastal Sage Scrub,0.5286883448807387
8729a4670ffffff,Mixed,Disturbed or Developed Areas,0.5034410168203698
8729a4671ffffff,Mixed,Disturbed or Developed Areas,0.43610715952971074
8729a4672ffffff,Other,Agriculture,0.6220587694069811
8729a4673ffffff,Mixed,Agriculture,0.3958123798440024
8729a4674ffffff,Mixed,Disturbed or Developed Areas,0.34518188479368483
8729a4675ffffff,Mixed,Disturbed or Developed Areas,0.34639906761142014
8729a4676ffffff,Mixed,Agriculture,0.46813180613686645
8729a4680ffffff,Other,Forest,0.8489931561026098
8729a4681ffffff,Other,Forest,0.9147864323036983
8729a4682ffffff,Other,Forest,0.8057872815965367
8729a4683ffffff,Other,Forest,0.8776177451693
8729a4684ffffff,Mixed,Woodland,0.4011291359932752
8729a4685ffffff,Mixed,Scrub and Chaparral,0.463162461001571
8729a4686ffffff,Other,Forest,0.8178931557939232
8729a4688ffffff,Other,Forest,0.9637764664607188
8729a4689ffffff,Mixed,Forest,0.4766472103056761
8729a468affffff,Mixed,Forest,0.5100221196383041
8729a468bffffff,Other,Forest,0.6142193242439012
8729a468cffffff,Other,Forest,0.7655855003511983
8729a468dffffff,Mixed,Woodland,0.27476951445981174
8729a468effffff,Other,Forest,0.9563282860548097
8729a4690ffffff,Chaparral,Scrub and Chaparral,0.8671672521890108
8729a4691ffffff,Chaparral,Scrub and Chaparral,0.7882343898812082
8729a4692ffffff,Chaparral,Scrub and Chaparral,0.9431137878538933
8729a4693ffffff,Chaparral,Scrub and Chaparral,0.819972479649902
8729a4694ffffff,Mixed,Woodland,0.3589364852688136
8729a4695ffffff,Other,Forest,0.6599844842334106
8729a4696ffffff,Chaparral,Scrub and Chaparral,0.9080169151180576
8729a4698ffffff,Chaparral,Scrub and Chaparral,0.9390708893784067
8729a4699ffffff,Chaparral,Scrub and Chaparral,0.851767689338767
8729a469affffff,Chaparral,Scrub and Chaparral,0.9394073759805086
8729a469bffffff,Chaparral,Scrub and Chaparral,0.9763019692587137
8729a469cffffff,Other,Forest,0.5910871089489979
8729a469dffffff,Other,Forest,0.752958592043913
8729a469effffff,Chaparral,Scrub and Chaparral,0.8817760459645001
8729a46a0ffffff,Chaparral,Scrub and Chaparral,0.6138033675638819
8729a46a1ffffff,Mixed,Disturbed or Developed Areas,0.23536562143115072
8729a46a2ffffff,Mixed,Woodland,0.4754480176603626
8729a46a3ffffff,Chaparral,Scrub and Chaparral,0.7271299306672265
8729a46a4ffffff,Chaparral,Scrub and Chaparral,0.9797538683557365
8729a46a5ffffff,Chaparral,Scrub and Chaparral,0.6129749023138256
